audio,transcript
0e3f552877780d12,المصريين دايما بيرحبوا بالضيوف بابتسامة
916692681db6a522,الشركة بتاعتي هتفتح فرع جديد في المعادي
c508cc04501aa73b,ليه ما تزور معبد الكرنك في الأقصر
301da618e951379a,إنت زرت خان الخليلي قبل كده
f4119c0809ed9251,ماتنساش تشرب شاي بالنعناع
96526a86f7a1c661,إحنا بنحب نلعب طاولة في القهوة
bd7ff7dde7184ecc,رمضان كريم كل سنة وأنت طيب
5c1007fc1fdf90c2,المانجة المصرية طعمها خرافي
1297e08040e2e8b6,السمك في السويس لذيذ ومشوي
e6f0b3ef1ae65618,الطعمية أحلى لما تكون سخنة
58b582d78f84ad86,السينما في وسط البلد دايما مليانة
8c10f60bbcb256fa,يا ترى هتلحق القطر ولا لأ
9510c0a09864f4cd,القلعة منظرها رائع من فوق
1173755f55fc7936,إنت جربت الكشري من بتاع عم حسنين
85ae528ab074e332,ربنا يبارك في صحتك ويخليك لأهلك
b6850ac54b407f03,الشمس بتغيب بدري اليومين دول
5428552c41aecac5,يا ريت تروح السوق وتجيبلي شوية خضار
69ecf2a9f9ab14bb,مش حتصدق إن الاهلي كسب الماتش امبارح
a95e9d5a8759d210,عاوزين نروح الأهرامات الجمعة الجاية
b8068b42a8e0f388,يا سلام على منظر النيل بالليل
3547daef499f8625,القطار حيتأخر نص ساعة كمان
8e3eab99b60def70,حضرنا العيد في القرية وكان جميل جدا
2477b45530dabfa1,الحرارة في أسوان مش طبيعية
d7eed5e7824c4251,بكره عندنا اجتماع مهم في الشغل
53fdc2db490eb2a9,يا ريتني أقدر أروح مكتبة الإسكندرية كل أسبوع
fc14fd4adbb3c723,المسجد الكبير في منطقتنا بيعمل دروس دينية كل جمعة
d35b89160fe0944b,يا رب يكتب لنا عمرة السنة دي
e7352f7f785965fd,عندك فكرة عن مشروع العاصمة الإدارية الجديدة
50d027e59e2505ed,النهاردة كان يوم طويل في الجامعة
4f4bf200530ef974,أحسن حاجة في الصيف البطيخ المثلج
3fb4bb7da24d28e3,الترام في الإسكندرية تجربة فريدة
a27397666ef32c56,الصحاب هما العيلة اللي بنختارها بنفسنا
404fdaa8712a1443,صلاة العيد بتكون رائعة في الساحات الواسعة
d88c8eb9662b404a,الأذان في الفجر له رهبة وجمال خاص
430a05801732cf0d,الأسعار ارتفعت الفترة الأخيرة بشكل ملحوظ
e73c1717d988e013,الزمالك فريق عريق وله جماهير كتير
374d5cec9d1d5f67,القرنبيط المقلي طعمه لذيذ
a34ee7a0cb1f5d28,يا ريت نروح حفلة موسيقية في الأوبرا
f535839b16ab2bde,النهاردة كان في مهرجان شعبي في الحي
fa09a34869b84958,الصيف في مرسى مطروح ممتع جدا
144b316c8db73dc4,الإفطار في رمضان بيكون له جو خاص
bd4fff34d4ddf2a5,الناس بتزور المقابر في العيد
383d1652638f53d3,هل تعرف إن الحضارة المصرية القديمة من أقدم الحضارات
52397c7f6cf5790c,المعابد المصرية القديمة لها جاذبية خاصة
bd466f68f59b4920,الأطفال بيلعبوا في الشارع بعد الظهر
8e549b94fdcd4229,الكنائس في مصر لها تاريخ طويل وعريق
5b1fd03ab671fcc1,البحر الأحمر من أحلى الأماكن للغوص
a83f0435e8c1e93b,إزاي ممكن أروح الحسين من هنا
a1c6687fe5743871,الأزياء التقليدية المصرية جميلة ومتنوعة
f8c372e244481834,شرب الشاي مع النعناع بعد الأكل بيساعد على الهضم
e5aa3f005e666fd8,يا سلام على ريحة الفول في الصباح
9ccb3bc74fc45c87,نحب نروح الحديقة العامة في الويك إند
137520e197a0677d,النهاردة الجو جميل جدا في القاهرة
a7e952b12ef64f25,عايزين نروح الأهرامات بكرة
33a15046f63c2a8b,إنت فاكر آخر مرة رحنا فيها خان الخليلي
18081d10a10c6dae,المنيو في المطعم ده بيقدم أكل مصري أصيل
cb452d67c1ea617e,أنا بحب أوي قعدة القهوة على النيل
71c77c3c0880d3b5,إمتى آخر مرة زرت فيها متحف الحضارة المصرية
c06dc2860ce3b8ad,خلي بالك من الزحمة في وسط البلد
d222ab3fa973e7bf,أنا نفسي أتعلم أعزف على العود
76e201040b8ff4d7,الفول والطعمية هما أحسن فطار في الدنيا
c47c2b32be25e752,يا ترى بتصوم رمضان كله
b458d46236b3bca0,الشوارع في إسكندرية دايما زحمة في الصيف
f1634eacb4153861,المسلسل ده بيحكي عن حياة الفراعنة
9ac1aad96c9adc9b,المهرجانات الشعبية في مصر دايما بتبقى ممتعة
40ff8bce657f5f79,الكنيسة دي معمولة من الحجر القديم
d109dbff29f0ccc9,أنا بحب أوي أسمع أم كلثوم
80343c00d457d7c5,الفرح النهاردة في البيت الكبير
0b20b70193568d76,البحر الأحمر دايما مية صافية
08b4cec7ca780a77,حمدا لله على السلامة رجعت من السفر
55b459cf9987376f,أخدت إجازة وناوي أسافر لشرم الشيخ
ad89e671b37b97fc,الناس هنا دايما مرحبة بالضيوف
a33c8a1bf02fea17,الزمالك فريق كرة قدم قوي جدا
41ab282cdb4d2613,حد يعرف فين أقرب محطة مترو
b46ba8f299c280cd,الأطفال بيحضروا الحضانة النهاردة
677df7dd5075aeac,إيه رأيك في المعمول بالتمر
9aed58b4f13278c2,النهاردة في درس خصوصي للرياضيات
a7be5584b54f8f06,المطبخ المصري مليان أكلات شهية
8f2df3fdb097dfcb,الشمس في مصر حر قوي في الصيف
c7157b42c2831c39,أنا بحب أوي أروح خان الخليلي
e238ba6cc896b475,أصل الحاج فلان عمل عمرة السنة دي
a4e397035c195244,الشاي بالنعناع أحلى حاجة في الشتاء
9a8311d97f4e002d,بتحب ملوخية ولا كشري
e44eb9da8ad29183,المواصلات العامة في مصر فيها مشاكل كتير
74c48f89133de5f9,الزيتونة دي معمرة في الحديقة من زمان
925ad0f953cdff8d,اللغة العربية أصلها من مصر القديمة
c357a49dc7b636f7,الأسعار غليت كتير في الفترة الأخيرة
fdae2cd25d703f62,النهارده الجمعة يعني وقت الصلاة في الجامع
631dd9411ea6e163,الناس بيحبوا يروحوا الساحل الشمالي في الصيف
215223a32436e60b,القهوة المصري بتفرق عن أي قهوة تانية
fa065a2c750402aa,هو حضرتك منين من مصر
4e0cf714ed2f0ac4,أنا هروح أزور الأقصر وأسوان قريب
6d960555c1590014,النهارده الجو جميل لأكل آيس كريم
923fe35de9f3e4d9,المدرسة بتبدأ في شهر سبتمبر كل سنة
da1db12b2c778762,المساجد في مصر ليها طراز معماري رائع
e960cbcc6f0f9d1d,مهرجان القاهرة السينمائي له شهرة عالمية
9b3415f85746cd56,المعابد في الأقصر وأسوان بتمثل حضارة عظيمة
2c5d42250dcb147a,الأكل البحري في إسكندرية طعمه روعة
d24ebacbea575282,الصلاة في الأزهر لها رهبة خاصة
f768ce316f3a87f7,الناس هنا عندهم كرم ضيافة عالي
94be103029c7f915,السمك المشوي في مطروح طعمه خيال
69010268c62ccd7a,يلا نروح الحسين نصلي العشاء
fceee827509d98d7,الطعمية والفول دول من أساسيات الفطار المصري
8eff1498c71c5df6,النهاردة عندنا عزايم كتير لازم نجهز الأكل بدري
ab6153355a54b20c,الناس هنا بتحب تتجمع في الكافيهات بالليل
5f300a2b58393f9c,عندك فكرة عن آخر أخبار السياسة في البلد
eacccfe3def66bbd,الأطفال في المدرسة بيحبوا يلعبوا كرة قدم في الفسحة
72dd2ad3a5f076ec,اللبن الرايب مع العيش البلدي حاجة من التراث المصري
27426ce16a59afb2,الرز المعمر بيبقى لذيذ جدا في العزايم
f1c408ef3a08731f,إيه رأيك في الجو دلوقتي مش برد شوي
9435e209535203b8,الأفلام المصري القديمة ليها طابع خاص
75b084ce71b1b6fa,الناس هنا بتحب تروح الساحل الشمالي في الصيف
b8e3a336d2a7df55,القهوة بالهال دي مشروب شعبي في مصر
f324af1669a0f14e,ممكن نتقابل في وسط البلد بعد الشغل
63ac8cbed67c841d,اكلت كشري من عند أبو طارق وكان طعمه رهيب
c3a4ff7d9494a9d4,الأمطار في الشتاء بتغرق الشوارع
f36258570caa4d39,ماتنساش تروح الحسين وانت في القاهرة
924b1e1b3e3e7f40,فرح ابن خالتي كان في فندق على النيل
7b36f8e9eca659eb,حجزت رحلة لشرم الشيخ الأسبوع الجاي
cb902413607829b1,الصلاة في جامع الأزهر ليها رونق خاص
952dfcb658be5049,متنساش تشرب شاي بالنعناع بعد الأكل
7a9f1d7dc2f731bd,المهرجانات الشعبية في مصر ليها طعم تاني
0da90383979cca2d,المسارح في وسط البلد بتقدم عروض جميلة
69be3c7b3149907f,السمك المشوي في السويس طعمه خطير
f7fcac57a529e4bb,القطار ماشي الساعة كام من رمسيس
ba0208e53600cb8c,اللغة النوبية في أسوان جميلة ومميزة
8b5fa81da2099d94,الزراعة في الدلتا هي أساس الاقتصاد
66fe1bcc2ecbf3fa,الصيد في البحر الأحمر ممتع للغاية
78c9c6912ad5e705,الخبز البلدي ريحته تجنن
4eb9ac629fad0d18,الفن القبطي جزء مهم من تاريخ مصر
db823aeba269bd5b,القراءة في مكتبة الإسكندرية تجربة ممتعة
f73a7a0294574671,المواصلات العامة في القاهرة دايما زحمة
b99311ed25aa15ef,الأعراس في الريف بيبقى فيها بهجة كبيرة
1a0d31bf17660382,الحياة الليلية في القاهرة نشيطة جدا
c01dd0a409c6452c,التمثال أبو الهول رمز للقوة والغموض
aa64543cfb0e3821,العملة في مصر هي الجنيه المصري
78ae2bd9ec1873c7,الصحراء الغربية مليانة أماكن ساحرة
4fa447ed6168d311,رمضان في مصر ليه طقوس خاصة
dd8fd90ecb260896,الفلوكة في النيل تجربة هادية ومريحة
4f259c85e7925579,الناس في البدو بيعيشوا حياة بسيطة
ef21c5615df45c61,المستشفيات في مصر بعضها محتاج تحسين
7aa1119ebd25e14b,الناس في القاهرة بيحبوا القهوة التركي
b3dba4fd995f32b5,الزراعة في الوادي الجديد بتعتمد على الآبار
437e5af3b3650489,الفن الشعبي في مصر بيعكس تراث غني
